source_url,target_url,match_confidence
https://afd-dortmund.de/aktuelles/2015/02/infoabend-beim-sus-derne-einzug-von-150-fluechtlingen-beunruhigt-anwohner-stellungnahme-der-afd-dortmund,https://afd-dortmund.devalternita.de/aktuelles/2015/02/infoabend-beim-sus-derne-einzug-von-150-fluechtlingen-beunruhigt-anwohner-stellungnahme-der-afd-dortmund,exact_path
https://afd-dortmund.de/aktuelles/2015/03/diskussion-mit-frauke-petry-und-marcus-pretzell-in-dortmund-freitag-10-04-2015,https://afd-dortmund.devalternita.de/aktuelles/2015/03/diskussion-mit-frauke-petry-und-marcus-pretzell-in-dortmund-freitag-10-04-2015,exact_path
https://afd-dortmund.de/aktuelles/2015/03/neuer-informationsstand-fuer-den-afd-kreisverband-dortmund,https://afd-dortmund.devalternita.de/aktuelles/2015/03/neuer-informationsstand-fuer-den-afd-kreisverband-dortmund,exact_path
https://afd-dortmund.de/aktuelles/2015/04/antrag-der-afd-fraktion-im-rat-gegen-links-und-rechtsextremismus,https://afd-dortmund.devalternita.de/aktuelles/2015/04/antrag-der-afd-fraktion-im-rat-gegen-links-und-rechtsextremismus,exact_path
https://afd-dortmund.de/aktuelles/2015/04/dokumente,https://afd-dortmund.devalternita.de/aktuelles/2015/04/dokumente,exact_path
https://afd-dortmund.de/aktuelles/2015/04/erfolgreiche-veranstaltung-mit-frauke-petry-und-marcus-pretzell-in-dortmund,https://afd-dortmund.devalternita.de/aktuelles/2015/04/erfolgreiche-veranstaltung-mit-frauke-petry-und-marcus-pretzell-in-dortmund,exact_path
https://afd-dortmund.de/aktuelles/2015/04/erneuter-angriff-auf-die-dortmunder-afd,https://afd-dortmund.devalternita.de/aktuelles/2015/04/erneuter-angriff-auf-die-dortmunder-afd,exact_path
https://afd-dortmund.de/aktuelles/2015/05/block-der-etablierten-parteien-im-rat-ohne-signal-gegen-linksextreme,https://afd-dortmund.devalternita.de/aktuelles/2015/05/block-der-etablierten-parteien-im-rat-ohne-signal-gegen-linksextreme,exact_path
https://afd-dortmund.de/aktuelles/2015/05/termine-im-juni,https://afd-dortmund.devalternita.de/aktuelles/2015/05/termine-im-juni,exact_path
https://afd-dortmund.de/aktuelles/2015/06/afd-fraktion-verurteilt-angriff-auf-piraten-wahlkreisbuero-auf-das-schaerfste,https://afd-dortmund.devalternita.de/aktuelles/2015/06/afd-fraktion-verurteilt-angriff-auf-piraten-wahlkreisbuero-auf-das-schaerfste,exact_path
https://afd-dortmund.de/aktuelles/2015/07/7-vorstandsmitglieder-des-afd-kreisvorstandes-zurueckgetreten,https://afd-dortmund.devalternita.de/aktuelles/2015/07/7-vorstandsmitglieder-des-afd-kreisvorstandes-zurueckgetreten,exact_path
https://afd-dortmund.de/aktuelles/2015/07/afd-kreisverband-dortmund-waehlt-neuen-vorstand-komplette-ratsfraktion-bleibt-ihrem-waehlerauftrag-treu,https://afd-dortmund.devalternita.de/aktuelles/2015/07/afd-kreisverband-dortmund-waehlt-neuen-vorstand-komplette-ratsfraktion-bleibt-ihrem-waehlerauftrag-treu,exact_path
https://afd-dortmund.de/aktuelles/2015/07/afd-nrw-wir-sind-auf-gutem-kurs,https://afd-dortmund.devalternita.de/aktuelles/2015/07/afd-nrw-wir-sind-auf-gutem-kurs,exact_path
https://afd-dortmund.de/aktuelles/2015/07/dortmunder-vorstandsmitglieder-ziehen-die-konsequenzen-aus-der-neuausrichtung-der-afd,https://afd-dortmund.devalternita.de/aktuelles/2015/07/dortmunder-vorstandsmitglieder-ziehen-die-konsequenzen-aus-der-neuausrichtung-der-afd,exact_path
https://afd-dortmund.de/aktuelles/2015/07/wir-kennen-keinen-maske-nur-den-mut-zur-wahrheit-afd-fraktion-im-rat-der-stadt-dortmund-antwortet-auf-anfeindungen-der-gruenen-im-rat,https://afd-dortmund.devalternita.de/aktuelles/2015/07/wir-kennen-keinen-maske-nur-den-mut-zur-wahrheit-afd-fraktion-im-rat-der-stadt-dortmund-antwortet-auf-anfeindungen-der-gruenen-im-rat,exact_path
https://afd-dortmund.de/aktuelles/2015/08/in-bochum-ist-schon-wieder-wahlkampf-eisverband-dortmund-unterstuetzt-bochumer-afd-mit-wolf-dieter-liese,https://afd-dortmund.devalternita.de/aktuelles/2015/08/in-bochum-ist-schon-wieder-wahlkampf-eisverband-dortmund-unterstuetzt-bochumer-afd-mit-wolf-dieter-liese,exact_path
https://afd-dortmund.de/aktuelles/2015/09/andreas-urbanek-fuehrt-afd-kreisverband,https://afd-dortmund.devalternita.de/aktuelles/2015/09/andreas-urbanek-fuehrt-afd-kreisverband,exact_path
https://afd-dortmund.de/aktuelles/2015/09/der-kreisverband-bochum-der-afd-laedt-ein-zu-einer-kundgebung-unter-dem-motto-2-milliarden-schulden-und-kein-ende-in-sicht,https://afd-dortmund.devalternita.de/aktuelles/2015/09/der-kreisverband-bochum-der-afd-laedt-ein-zu-einer-kundgebung-unter-dem-motto-2-milliarden-schulden-und-kein-ende-in-sicht,exact_path
https://afd-dortmund.de/aktuelles/2015/09/neue-rubrik-afd-dortmund-beobachtet-die-medien,https://afd-dortmund.devalternita.de/aktuelles/2015/09/neue-rubrik-afd-dortmund-beobachtet-die-medien,exact_path
https://afd-dortmund.de/aktuelles/2015/09/offenes-afd-treffen-an-neuem-ort-im-hotel-gildenhof-am-21-09-2015-um-19-00-uhr,https://afd-dortmund.devalternita.de/aktuelles/2015/09/offenes-afd-treffen-an-neuem-ort-im-hotel-gildenhof-am-21-09-2015-um-19-00-uhr,exact_path
https://afd-dortmund.de/aktuelles/2015/10/afd-dortmund-beobachtet-die-medien,https://afd-dortmund.devalternita.de/aktuelles/2015/10/afd-dortmund-beobachtet-die-medien,exact_path
https://afd-dortmund.de/aktuelles/2015/10/die-blauen-stuermten-dortmund-bochum-und-duesseldorf,https://afd-dortmund.devalternita.de/aktuelles/2015/10/die-blauen-stuermten-dortmund-bochum-und-duesseldorf,exact_path
https://afd-dortmund.de/aktuelles/2015/10/einladung-zum-afd-treffen-am-2-november,https://afd-dortmund.devalternita.de/aktuelles/2015/10/einladung-zum-afd-treffen-am-2-november,exact_path
https://afd-dortmund.de/aktuelles/2015/10/wer-stoppt-denn-nun-merkel-endlich-215-kommunen-schlagen-alarm-belastungsfaehigkeit-bei-fluechtlingen-erreicht,https://afd-dortmund.devalternita.de/aktuelles/2015/10/wer-stoppt-denn-nun-merkel-endlich-215-kommunen-schlagen-alarm-belastungsfaehigkeit-bei-fluechtlingen-erreicht,exact_path
https://afd-dortmund.de/aktuelles/2015/11/afd-dortmund-beobachtet-die-medien-2,https://afd-dortmund.devalternita.de/aktuelles/2015/11/afd-dortmund-beobachtet-die-medien-2,exact_path
https://afd-dortmund.de/aktuelles/2015/11/afd-dortmund-beobachtet-weiterhin-die-medien,https://afd-dortmund.devalternita.de/aktuelles/2015/11/afd-dortmund-beobachtet-weiterhin-die-medien,exact_path
https://afd-dortmund.de/aktuelles/2015/11/einladung-zum-afd-treffen-am-7-dezember-2015,https://afd-dortmund.devalternita.de/aktuelles/2015/11/einladung-zum-afd-treffen-am-7-dezember-2015,exact_path
https://afd-dortmund.de/aktuelles/2015/12/2016-schon-20-000-zuwanderer-in-dortmund-stadt-plant-jetzt-schon-weitere-18-unterkuenfte,https://afd-dortmund.devalternita.de/aktuelles/2015/12/2016-schon-20-000-zuwanderer-in-dortmund-stadt-plant-jetzt-schon-weitere-18-unterkuenfte,exact_path
https://afd-dortmund.de/aktuelles/2015/12/einladung-zum-afd-treff-am-11-januar-2016,https://afd-dortmund.devalternita.de/aktuelles/2015/12/einladung-zum-afd-treff-am-11-januar-2016,exact_path
https://afd-dortmund.de/aktuelles/2016/01/afd-beobachtet-die-dortmunder-polizei-es-rumort-in-gregor-langes-apparat-staatsschutz-mann-will-eigene-partei-gruenden,https://afd-dortmund.devalternita.de/aktuelles/2016/01/afd-beobachtet-die-dortmunder-polizei-es-rumort-in-gregor-langes-apparat-staatsschutz-mann-will-eigene-partei-gruenden,exact_path
https://afd-dortmund.de/aktuelles/2016/01/afd-dortmund-beobachtet-auch-die-ueberregionalen-medien,https://afd-dortmund.devalternita.de/aktuelles/2016/01/afd-dortmund-beobachtet-auch-die-ueberregionalen-medien,exact_path
https://afd-dortmund.de/aktuelles/2016/01/afd-dortmund-beobachtet-auch-in-2016-weiter-die-medien,https://afd-dortmund.devalternita.de/aktuelles/2016/01/afd-dortmund-beobachtet-auch-in-2016-weiter-die-medien,exact_path
https://afd-dortmund.de/aktuelles/2016/01/besucher-es-waren-nur-normale-leute-anwesend-afd-treff-bei-buergern-beliebter-denn-je-viele-cdu-mitglieder-nehmen-abschied,https://afd-dortmund.devalternita.de/aktuelles/2016/01/besucher-es-waren-nur-normale-leute-anwesend-afd-treff-bei-buergern-beliebter-denn-je-viele-cdu-mitglieder-nehmen-abschied,exact_path
https://afd-dortmund.de/aktuelles/2016/01/der-ganz-normale-wahnsinn-in-unseren-zuegen-rund-um-dortmund-bericht-der-bundespolizei-vom-letzten-wochenende-nennt-ross-und-reiter,https://afd-dortmund.devalternita.de/aktuelles/2016/01/der-ganz-normale-wahnsinn-in-unseren-zuegen-rund-um-dortmund-bericht-der-bundespolizei-vom-letzten-wochenende-nennt-ross-und-reiter,exact_path
https://afd-dortmund.de/aktuelles/2016/01/die-afd-informiert-die-demokratie-wird-ausgesetzt-oder-besser-terror-und-willkuer-beherrschen-die-politik,https://afd-dortmund.devalternita.de/aktuelles/2016/01/die-afd-informiert-die-demokratie-wird-ausgesetzt-oder-besser-terror-und-willkuer-beherrschen-die-politik,exact_path
https://afd-dortmund.de/aktuelles/2016/01/herzliche-einladung-zum-afd-treff-am-3-februar-in-anderen-raeumlichkeiten,https://afd-dortmund.devalternita.de/aktuelles/2016/01/herzliche-einladung-zum-afd-treff-am-3-februar-in-anderen-raeumlichkeiten,exact_path
https://afd-dortmund.de/aktuelles/2016/01/lange-verschleierte-nordafrikaner-kriminalitaet-hat-der-polizeichef-damals-auf-dem-bahnhof-einem-falschen-syrer-das-gepaeck-getragen,https://afd-dortmund.devalternita.de/aktuelles/2016/01/lange-verschleierte-nordafrikaner-kriminalitaet-hat-der-polizeichef-damals-auf-dem-bahnhof-einem-falschen-syrer-das-gepaeck-getragen,exact_path
